generation,reward,actor_loss,critic_loss,entropy_loss,diversity,loss,learning_rate,left,right,kl_diversity,cosine_actions
0,-0.71,0.26724267,0.0034828687,-0.13774447,0.0,0.96157396,7.499991e-05,0.0,0.0,0.0,0.0
5,-0.24333333333333332,0.119323656,0.026787719,-0.13813464,0.0,0.992463,7.499944e-05,0.0,0.0,0.0,0.0
10,-0.3372727272727273,0.17418623,0.020605678,-0.13718235,0.0,1.1712836,7.499897e-05,0.0,0.0,0.0,0.0
15,-0.3725,0.14513224,0.0039993585,-0.13815914,0.0,1.0609975,7.4998505e-05,0.0,0.0,0.0,0.0
20,-0.41000000000000003,0.2853758,0.0024384023,-0.1353635,0.0,1.0451636,7.499803e-05,0.047619047619047616,0.047619047619047616,0.0,0.0
25,-0.3403846153846154,-0.44448408,0.6968374,-0.13476154,0.0,0.8164222,7.4997566e-05,0.11538461538461539,0.038461538461538464,0.0,0.0
30,-0.2803225806451613,0.18253876,0.00084204506,-0.13816549,0.0,0.83981705,7.499709e-05,0.12903225806451613,0.06451612903225806,0.0,0.0
35,-0.26222222222222225,0.13551527,0.0005526676,-0.13842312,0.0,0.71866137,7.499663e-05,0.16666666666666666,0.05555555555555555,0.0,0.0
40,-0.23390243902439023,0.1157317,0.001779608,-0.13793997,0.0,0.7348405,7.4996155e-05,0.14634146341463414,0.04878048780487805,0.0,0.0
45,-0.2595652173913044,0.1774108,0.035318702,-0.13545273,0.0,1.1573515,7.499568e-05,0.13043478260869565,0.043478260869565216,0.0,0.0
50,-0.2274,-0.2746598,0.15903519,-0.13817145,0.0,-1.029091,7.4995216e-05,0.14,0.06,0.0,0.0
55,-0.19099999999999998,0.13449275,0.00013400092,-0.1350989,0.0,0.7096428,7.499474e-05,0.14,0.12,0.0,0.0
60,-0.16099999999999998,0.16039501,0.002880034,-0.13206947,0.0,0.8166605,7.499428e-05,0.16,0.12,0.0,0.0
65,-0.0966,-0.47194368,0.3613888,-0.10393077,0.0,-1.7122319,7.4993804e-05,0.18,0.16,0.0,0.0
70,-0.04459999999999997,0.14142904,0.010356063,-0.12835553,0.0,0.85359824,7.499334e-05,0.18,0.16,0.0,0.0
75,-0.012399999999999975,-0.0008480698,0.007453254,-0.1349313,0.0,0.9262033,7.4992866e-05,0.2,0.2,0.0,0.0
80,0.0016000000000000302,-0.31263694,0.2488203,-0.11748618,0.0,-1.2087655,7.49924e-05,0.2,0.18,0.0,0.0
85,0.013599999999999996,0.03228369,0.0015395713,-0.06837268,0.0,0.3586408,7.499193e-05,0.18,0.24,0.0,0.0
90,0.03379999999999999,0.056815382,0.0011829068,-0.05282077,0.0,0.36710438,7.499146e-05,0.2,0.24,0.0,0.0
95,0.10000000000000005,0.137512,0.005137305,-0.12931299,0.0,0.7698125,7.499099e-05,0.22,0.24,0.0,0.0
100,0.06780000000000007,0.12525229,0.015930327,-0.124613725,0.0,0.7574329,7.499052e-05,0.2,0.22,0.0,0.0
105,0.06560000000000006,0.014339438,0.003390993,-0.0051204036,0.0,0.1044779,7.499005e-05,0.2,0.18,0.0,0.0
110,0.07960000000000012,0.039370924,1.5889942e-05,-0.030782482,0.0,0.18812634,7.4989584e-05,0.18,0.18,0.0,0.0
115,0.059200000000000114,0.044098504,0.0065897265,-0.033598702,0.0,0.28710788,7.498911e-05,0.16,0.14,0.0,0.0
120,0.07940000000000014,0.009176346,0.00016508688,-0.012452015,0.0,0.07602552,7.4988646e-05,0.16,0.12,0.0,0.0
125,0.05100000000000003,0.0057147513,0.033604544,-2.2610872e-10,0.0,0.1778497,7.498817e-05,0.1,0.08,0.0,0.0
130,0.03279999999999998,-0.05106567,0.0052709207,-0.0013080527,0.0,0.053196095,7.498771e-05,0.08,0.08,0.0,0.0
135,0.034799999999999984,0.012410118,0.004868729,-0.00170262,0.0,0.06121747,7.4987234e-05,0.08,0.02,0.0,0.0
140,0.016599999999999983,0.008028782,0.0012481459,-0.00022509515,0.0,0.05737146,7.498677e-05,0.06,0.02,0.0,0.0
145,-0.003600000000000012,0.00480819,0.00692493,-1.9841024e-09,0.0,0.048693307,7.4986296e-05,0.04,0.02,0.0,0.0
150,0.030399999999999993,-0.02697062,0.0010385967,-3.7883525e-05,0.0,0.01872441,7.498583e-05,0.04,0.02,0.0,0.0
155,0.010199999999999994,0.011203596,0.009837577,-0.00066961726,0.0,0.12308259,7.498536e-05,0.04,0.0,0.0,0.0
160,0.010199999999999992,0.009929869,0.009373693,-2.223035e-06,0.0,0.13400406,7.498489e-05,0.04,0.0,0.0,0.0
165,0.010199999999999992,0.045220234,0.0011831324,-0.00035538778,0.0,0.087660566,7.498442e-05,0.04,0.0,0.0,0.0
170,-0.010000000000000004,-0.09114092,0.017947698,-5.8889937e-13,0.0,0.16124399,7.498395e-05,0.02,0.0,0.0,0.0
175,-0.010000000000000004,0.00860545,3.8997072e-07,-1.7578679e-05,0.0,0.04438232,7.498348e-05,0.02,0.0,0.0,0.0
180,-0.010000000000000004,0.009496205,0.0022484101,-1.9553909e-11,0.0,0.053222097,7.4983014e-05,0.02,0.0,0.0,0.0
185,-0.010000000000000004,0.009918206,0.006974751,-1.4246168e-05,0.0,0.09920788,7.498254e-05,0.0,0.0,0.0,0.0
190,-0.010000000000000004,0.009012033,0.0022125384,-9.479673e-10,0.0,0.053140555,7.4982076e-05,0.0,0.0,0.0,0.0
195,-0.010000000000000004,0.00857708,2.2450226e-05,-5.7730762e-09,0.0,0.041840363,7.49816e-05,0.0,0.0,0.0,0.0
200,-0.010000000000000004,0.010043547,0.0025546574,-0.000100400764,0.0,0.07136599,7.498114e-05,0.0,0.0,0.0,0.0
205,-0.010000000000000004,0.009540135,0.00063667796,-3.37373e-22,0.0,0.038637698,7.498067e-05,0.0,0.0,0.0,0.0
210,-0.010000000000000004,0.008441654,0.0021443916,-0.0001071552,0.0,0.048966374,7.49802e-05,0.0,0.0,0.0,0.0
215,-0.010000000000000004,-0.0066006314,0.00065681734,-5.7121706e-05,0.0,0.031825833,7.497973e-05,0.0,0.0,0.0,0.0
220,-0.010000000000000004,0.008778522,4.191003e-05,-2.169588e-06,0.0,0.026053123,7.497926e-05,0.0,0.0,0.0,0.0
225,-0.010000000000000004,0.042908214,0.00054390414,-7.023548e-11,0.0,0.07573703,7.4978794e-05,0.0,0.0,0.0,0.0
230,-0.010000000000000004,0.009497695,0.006136868,-1.193347e-15,0.0,0.08136444,7.497832e-05,0.0,0.0,0.0,0.0
235,-0.010000000000000004,-0.06999439,0.0010634568,-1.18327015e-11,0.0,-0.009290911,7.4977856e-05,0.0,0.0,0.0,0.0
240,-0.010000000000000004,0.008688077,6.3329514e-07,-1.4886539e-13,0.0,0.04937809,7.497738e-05,0.0,0.0,0.0,0.0
245,-0.010000000000000004,0.007932336,0.0042676856,-0.000100879486,0.0,0.05144661,7.497692e-05,0.0,0.0,0.0,0.0
250,-0.010000000000000004,0.014356665,0.002848527,-0.004388193,0.0,0.10156929,7.4976444e-05,0.0,0.0,0.0,0.0
255,-0.010000000000000004,0.009218946,0.0007941243,-2.8134006e-12,0.0,0.06193785,7.497598e-05,0.0,0.0,0.0,0.0
260,-0.010000000000000004,0.009983383,0.0013270482,-1.290846e-07,0.0,0.047851335,7.4975505e-05,0.0,0.0,0.0,0.0
265,-0.010000000000000004,0.008552927,0.0030384911,-3.9830663e-08,0.0,0.045145936,7.497504e-05,0.0,0.0,0.0,0.0
270,-0.010000000000000004,0.010880754,0.010853685,-3.7205235e-05,0.0,0.12381018,7.497457e-05,0.0,0.0,0.0,0.0
275,-0.010000000000000004,0.00951468,0.00052490714,-1.1719475e-09,0.0,0.04935184,7.49741e-05,0.0,0.0,0.0,0.0
280,-0.010000000000000004,0.007852986,0.004853824,-2.557086e-13,0.0,0.05665665,7.497363e-05,0.0,0.0,0.0,0.0
285,-0.010000000000000004,0.009363164,0.0005785533,-0.00010620333,0.0,0.049365915,7.497316e-05,0.0,0.0,0.0,0.0
290,-0.010000000000000004,0.008379328,0.0008458056,-4.331403e-06,0.0,0.030440193,7.497269e-05,0.0,0.0,0.0,0.0
295,-0.010000000000000004,0.009391396,0.0004529584,-1.3038917e-09,0.0,0.052712,7.4972224e-05,0.0,0.0,0.0,0.0
300,-0.010000000000000004,0.009945311,0.0019193906,-3.1963177e-06,0.0,0.065227896,7.497175e-05,0.0,0.0,0.0,0.0
305,-0.010000000000000004,0.0081557995,4.900936e-05,-1.8429746e-09,0.0,0.05053012,7.497128e-05,0.0,0.0,0.0,0.0
